loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.9595,51.401580810546875,1.282051282051282e-06,0.00256,1,,,,,
1.6409,39.999534606933594,2.564102564102564e-06,0.00512,2,,,,,
1.4186,33.08291244506836,3.846153846153847e-06,0.00768,3,,,,,
1.1222,23.455408096313477,5.128205128205128e-06,0.01024,4,,,,,
1.0066,20.202539443969727,6.41025641025641e-06,0.0128,5,,,,,
0.8775,17.06753921508789,7.692307692307694e-06,0.01536,6,,,,,
0.8317,17.299484252929688,8.974358974358976e-06,0.01792,7,,,,,
0.6106,11.642279624938965,1.0256410256410256e-05,0.02048,8,,,,,
0.5277,7.69063663482666,1.153846153846154e-05,0.02304,9,,,,,
0.5835,12.729701042175293,1.282051282051282e-05,0.0256,10,,,,,
0.4876,9.592094421386719,1.4102564102564104e-05,0.02816,11,,,,,
0.4031,5.344876766204834,1.5384615384615387e-05,0.03072,12,,,,,
0.3602,5.797023296356201,1.6666666666666667e-05,0.03328,13,,,,,
0.3249,6.184599876403809,1.794871794871795e-05,0.03584,14,,,,,
0.3261,3.2323403358459473,1.923076923076923e-05,0.0384,15,,,,,
0.3324,2.7022058963775635,2.0512820512820512e-05,0.04096,16,,,,,
0.3471,4.112742900848389,2.1794871794871795e-05,0.04352,17,,,,,
0.346,4.6131696701049805,2.307692307692308e-05,0.04608,18,,,,,
0.3097,1.9603276252746582,2.435897435897436e-05,0.04864,19,,,,,
0.3403,9.629995346069336,2.564102564102564e-05,0.0512,20,,,,,
0.3959,8.057180404663086,2.6923076923076923e-05,0.05376,21,,,,,
0.3367,4.678658485412598,2.8205128205128207e-05,0.05632,22,,,,,
0.2991,2.2693862915039062,2.948717948717949e-05,0.05888,23,,,,,
0.3744,9.772208213806152,3.0769230769230774e-05,0.06144,24,,,,,
0.5062,17.233089447021484,3.205128205128206e-05,0.064,25,,,,,
0.1495,2.1338303089141846,3.3333333333333335e-05,0.06656,26,,,,,
0.242,1.6982297897338867,3.461538461538462e-05,0.06912,27,,,,,
0.2815,1.785192608833313,3.58974358974359e-05,0.07168,28,,,,,
0.2821,1.4863688945770264,3.717948717948718e-05,0.07424,29,,,,,
0.283,1.3058182001113892,3.846153846153846e-05,0.0768,30,,,,,
0.277,1.370669960975647,3.974358974358974e-05,0.07936,31,,,,,
0.1801,4.7365007400512695,4.1025641025641023e-05,0.08192,32,,,,,
0.2295,4.374246597290039,4.230769230769231e-05,0.08448,33,,,,,
0.2417,4.520981788635254,4.358974358974359e-05,0.08704,34,,,,,
0.3122,8.733014106750488,4.4871794871794874e-05,0.0896,35,,,,,
0.2328,4.671469688415527,4.615384615384616e-05,0.09216,36,,,,,
0.3595,9.089136123657227,4.7435897435897435e-05,0.09472,37,,,,,
0.1835,2.4356493949890137,4.871794871794872e-05,0.09728,38,,,,,
0.1844,2.3200037479400635,5e-05,0.09984,39,,,,,
0.2231,2.063699960708618,4.999899863449631e-05,0.1024,40,,,,,
0.225,2.6298537254333496,4.999599461820387e-05,0.10496,41,,,,,
0.2252,1.7035799026489258,4.999098819177214e-05,0.10752,42,,,,,
0.293,4.785313129425049,4.9983979756262136e-05,0.11008,43,,,,,
0.2349,3.0270988941192627,4.997496987311431e-05,0.11264,44,,,,,
0.1339,1.793228268623352,4.9963959264103544e-05,0.1152,45,,,,,
0.2082,2.7239086627960205,4.995094881128138e-05,0.11776,46,,,,,
0.2696,4.638360977172852,4.9935939556905295e-05,0.12032,47,,,,,
0.2573,2.0419535636901855,4.9918932703355256e-05,0.12288,48,,,,,
0.2679,6.543924808502197,4.989992961303738e-05,0.12544,49,,,,,
0.2632,3.744245767593384,4.98789318082748e-05,0.128,50,,,,,
