loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.9062,46.47907638549805,1.282051282051282e-06,0.00256,1,,,,,
1.6425,38.92673873901367,2.564102564102564e-06,0.00512,2,,,,,
1.378,32.37934875488281,3.846153846153847e-06,0.00768,3,,,,,
1.1737,25.23200035095215,5.128205128205128e-06,0.01024,4,,,,,
1.0367,20.59553337097168,6.41025641025641e-06,0.0128,5,,,,,
0.8994,16.995643615722656,7.692307692307694e-06,0.01536,6,,,,,
0.8706,16.7966251373291,8.974358974358976e-06,0.01792,7,,,,,
0.5903,11.712271690368652,1.0256410256410256e-05,0.02048,8,,,,,
0.5466,8.328557014465332,1.153846153846154e-05,0.02304,9,,,,,
0.5285,10.018974304199219,1.282051282051282e-05,0.0256,10,,,,,
0.5345,11.981578826904297,1.4102564102564104e-05,0.02816,11,,,,,
0.4071,5.02786111831665,1.5384615384615387e-05,0.03072,12,,,,,
0.3443,3.816080093383789,1.6666666666666667e-05,0.03328,13,,,,,
0.3172,6.60308313369751,1.794871794871795e-05,0.03584,14,,,,,
0.3245,1.9669803380966187,1.923076923076923e-05,0.0384,15,,,,,
0.3229,1.5531880855560303,2.0512820512820512e-05,0.04096,16,,,,,
0.3794,5.648653030395508,2.1794871794871795e-05,0.04352,17,,,,,
0.3676,5.549455165863037,2.307692307692308e-05,0.04608,18,,,,,
0.3138,1.887971043586731,2.435897435897436e-05,0.04864,19,,,,,
0.2895,8.255072593688965,2.564102564102564e-05,0.0512,20,,,,,
0.3511,6.448624134063721,2.6923076923076923e-05,0.05376,21,,,,,
0.3197,5.816615581512451,2.8205128205128207e-05,0.05632,22,,,,,
0.3471,2.853999137878418,2.948717948717949e-05,0.05888,23,,,,,
0.2927,3.9658358097076416,3.0769230769230774e-05,0.06144,24,,,,,
0.2759,2.3453218936920166,3.205128205128206e-05,0.064,25,,,,,
0.1863,2.5738117694854736,3.3333333333333335e-05,0.06656,26,,,,,
0.2548,5.982494831085205,3.461538461538462e-05,0.06912,27,,,,,
0.2607,2.08809232711792,3.58974358974359e-05,0.07168,28,,,,,
0.268,3.419583559036255,3.717948717948718e-05,0.07424,29,,,,,
0.3136,6.214757919311523,3.846153846153846e-05,0.0768,30,,,,,
0.3059,4.804292678833008,3.974358974358974e-05,0.07936,31,,,,,
0.2317,4.400811195373535,4.1025641025641023e-05,0.08192,32,,,,,
0.2419,4.700833797454834,4.230769230769231e-05,0.08448,33,,,,,
0.2785,5.5375213623046875,4.358974358974359e-05,0.08704,34,,,,,
0.2772,2.5029399394989014,4.4871794871794874e-05,0.0896,35,,,,,
0.3011,4.010234355926514,4.615384615384616e-05,0.09216,36,,,,,
0.2948,3.3973796367645264,4.7435897435897435e-05,0.09472,37,,,,,
0.2203,1.8641313314437866,4.871794871794872e-05,0.09728,38,,,,,
0.1791,4.351500988006592,5e-05,0.09984,39,,,,,
0.2543,4.756907939910889,4.999899863449631e-05,0.1024,40,,,,,
0.2778,4.891402721405029,4.999599461820387e-05,0.10496,41,,,,,
0.3068,6.6865668296813965,4.999098819177214e-05,0.10752,42,,,,,
0.2256,4.050778388977051,4.9983979756262136e-05,0.11008,43,,,,,
0.2585,3.3142337799072266,4.997496987311431e-05,0.11264,44,,,,,
0.129,3.495619535446167,4.9963959264103544e-05,0.1152,45,,,,,
0.2115,1.6565080881118774,4.995094881128138e-05,0.11776,46,,,,,
0.2816,6.681513786315918,4.9935939556905295e-05,0.12032,47,,,,,
0.2779,4.182976722717285,4.9918932703355256e-05,0.12288,48,,,,,
0.3168,4.946493148803711,4.989992961303738e-05,0.12544,49,,,,,
0.2484,1.6776297092437744,4.98789318082748e-05,0.128,50,,,,,
0.1089,1.552419900894165,4.98559409711857e-05,0.13056,51,,,,,
0.1503,1.7624887228012085,4.983095894354858e-05,0.13312,52,,,,,
0.2295,3.447997570037842,4.980398772665468e-05,0.13568,53,,,,,
0.231,2.4857945442199707,4.977502948114772e-05,0.13824,54,,,,,
0.2638,4.198803424835205,4.974408652685072e-05,0.1408,55,,,,,
0.2624,5.729253768920898,4.971116134258025e-05,0.14336,56,,,,,
0.1082,1.1872261762619019,4.967625656594782e-05,0.14592,57,,,,,
0.1829,2.9897077083587646,4.963937499314857e-05,0.14848,58,,,,,
0.2307,5.966823577880859,4.960051957873725e-05,0.15104,59,,,,,
0.2686,5.981251239776611,4.955969343539162e-05,0.1536,60,,,,,
