loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.0104,50.096839904785156,1.282051282051282e-06,0.00256,1,,,,,
1.6675,41.4542121887207,2.564102564102564e-06,0.00512,2,,,,,
1.3962,33.45801544189453,3.846153846153847e-06,0.00768,3,,,,,
1.2394,29.02054214477539,5.128205128205128e-06,0.01024,4,,,,,
0.9968,19.838115692138672,6.41025641025641e-06,0.0128,5,,,,,
0.901,17.45046615600586,7.692307692307694e-06,0.01536,6,,,,,
0.844,17.95442771911621,8.974358974358976e-06,0.01792,7,,,,,
0.5918,12.348342895507812,1.0256410256410256e-05,0.02048,8,,,,,
0.5753,9.24755859375,1.153846153846154e-05,0.02304,9,,,,,
0.5373,10.050657272338867,1.282051282051282e-05,0.0256,10,,,,,
0.5014,10.030808448791504,1.4102564102564104e-05,0.02816,11,,,,,
0.4242,6.243257999420166,1.5384615384615387e-05,0.03072,12,,,,,
0.387,5.816149711608887,1.6666666666666667e-05,0.03328,13,,,,,
0.3563,7.177108287811279,1.794871794871795e-05,0.03584,14,,,,,
0.3447,4.401612758636475,1.923076923076923e-05,0.0384,15,,,,,
0.3319,1.1005686521530151,2.0512820512820512e-05,0.04096,16,,,,,
0.3698,5.2047810554504395,2.1794871794871795e-05,0.04352,17,,,,,
0.3754,6.127328872680664,2.307692307692308e-05,0.04608,18,,,,,
0.3408,3.836082935333252,2.435897435897436e-05,0.04864,19,,,,,
0.2476,6.208628177642822,2.564102564102564e-05,0.0512,20,,,,,
0.2944,3.031498908996582,2.6923076923076923e-05,0.05376,21,,,,,
0.2914,2.47892689704895,2.8205128205128207e-05,0.05632,22,,,,,
0.3013,2.864156484603882,2.948717948717949e-05,0.05888,23,,,,,
0.3495,8.444311141967773,3.0769230769230774e-05,0.06144,24,,,,,
0.3265,8.841523170471191,3.205128205128206e-05,0.064,25,,,,,
0.1884,9.56557559967041,3.3333333333333335e-05,0.06656,26,,,,,
0.4073,18.416271209716797,3.461538461538462e-05,0.06912,27,,,,,
0.317,11.070564270019531,3.58974358974359e-05,0.07168,28,,,,,
0.2779,3.34869384765625,3.717948717948718e-05,0.07424,29,,,,,
0.3638,10.517288208007812,3.846153846153846e-05,0.0768,30,,,,,
0.4313,11.852688789367676,3.974358974358974e-05,0.07936,31,,,,,
0.1755,2.234670400619507,4.1025641025641023e-05,0.08192,32,,,,,
0.2104,2.303635597229004,4.230769230769231e-05,0.08448,33,,,,,
0.2843,1.3546020984649658,4.358974358974359e-05,0.08704,34,,,,,
0.3168,1.8881261348724365,4.4871794871794874e-05,0.0896,35,,,,,
0.3036,1.0016428232192993,4.615384615384616e-05,0.09216,36,,,,,
