loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.8838,101.22916412353516,2.5e-06,0.00512,1,,,,,
1.6257,83.8891372680664,5e-06,0.01024,2,,,,,
1.1316,50.63486099243164,7.5e-06,0.01536,3,,,,,
0.7976,28.974071502685547,1e-05,0.02048,4,,,,,
0.6102,20.65892791748047,1.25e-05,0.0256,5,,,,,
0.4407,10.147497177124023,1.5e-05,0.03072,6,,,,,
0.4224,13.928863525390625,1.75e-05,0.03584,7,,,,,
0.357,11.651121139526367,2e-05,0.04096,8,,,,,
0.3272,2.7622194290161133,2.25e-05,0.04608,9,,,,,
0.3533,6.315774440765381,2.5e-05,0.0512,10,,,,,
0.3368,4.462484359741211,2.7500000000000004e-05,0.05632,11,,,,,
0.3053,3.294853448867798,3e-05,0.06144,12,,,,,
0.3491,9.437836647033691,3.2500000000000004e-05,0.06656,13,,,,,
0.2596,5.633991718292236,3.5e-05,0.07168,14,,,,,
0.5574,30.957395553588867,3.7500000000000003e-05,0.0768,15,,,,,
0.3466,13.206181526184082,4e-05,0.08192,16,,,,,
0.2858,4.609841346740723,4.25e-05,0.08704,17,,,,,
0.2508,2.239563465118408,4.5e-05,0.09216,18,,,,,
0.2567,1.8854014873504639,4.75e-05,0.09728,19,,,,,
0.2349,10.73085880279541,5e-05,0.1024,20,,,,,
0.2625,7.2783427238464355,4.999597169822646e-05,0.10752,21,,,,,
0.5114,16.104705810546875,4.998388809108303e-05,0.11264,22,,,,,
0.7794,23.08889389038086,4.9963753072683025e-05,0.11776,23,,,,,
0.4586,13.18294620513916,4.9935573131820854e-05,0.12288,24,,,,,
0.2617,2.9458775520324707,4.989935734988098e-05,0.128,25,,,,,
0.3414,11.224777221679688,4.985511739791129e-05,0.13312,26,,,,,
0.5647,15.922597885131836,4.980286753286195e-05,0.13824,27,,,,,
0.411,10.404539108276367,4.974262459299087e-05,0.14336,28,,,,,
0.2781,3.6822571754455566,4.9674407992437394e-05,0.14848,29,,,,,
0.3095,5.235532760620117,4.959823971496574e-05,0.1536,30,,,,,
0.2552,1.705995798110962,4.9514144306880506e-05,0.15872,31,,,,,
0.2309,4.711654186248779,4.9422148869116194e-05,0.16384,32,,,,,
