loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.9838,49.76447296142578,1.282051282051282e-06,0.00256,1,,,,,
1.6103,39.86684799194336,2.564102564102564e-06,0.00512,2,,,,,
1.4762,36.16933822631836,3.846153846153847e-06,0.00768,3,,,,,
1.2161,26.54351043701172,5.128205128205128e-06,0.01024,4,,,,,
1.0415,20.009109497070312,6.41025641025641e-06,0.0128,5,,,,,
0.8795,17.019725799560547,7.692307692307694e-06,0.01536,6,,,,,
0.8516,16.69493293762207,8.974358974358976e-06,0.01792,7,,,,,
0.6016,11.761383056640625,1.0256410256410256e-05,0.02048,8,,,,,
0.5478,8.29638385772705,1.153846153846154e-05,0.02304,9,,,,,
0.5376,10.191835403442383,1.282051282051282e-05,0.0256,10,,,,,
0.4565,7.504745006561279,1.4102564102564104e-05,0.02816,11,,,,,
0.4462,9.10989761352539,1.5384615384615387e-05,0.03072,12,,,,,
0.3683,3.9274563789367676,1.6666666666666667e-05,0.03328,13,,,,,
0.3315,6.6146111488342285,1.794871794871795e-05,0.03584,14,,,,,
0.3262,3.13877010345459,1.923076923076923e-05,0.0384,15,,,,,
0.3299,2.7714314460754395,2.0512820512820512e-05,0.04096,16,,,,,
0.3685,5.684399604797363,2.1794871794871795e-05,0.04352,17,,,,,
0.3675,5.789269924163818,2.307692307692308e-05,0.04608,18,,,,,
0.2938,1.8909013271331787,2.435897435897436e-05,0.04864,19,,,,,
0.2561,7.851410865783691,2.564102564102564e-05,0.0512,20,,,,,
0.2605,5.438682556152344,2.6923076923076923e-05,0.05376,21,,,,,
0.3005,5.843868732452393,2.8205128205128207e-05,0.05632,22,,,,,
0.3525,8.555195808410645,2.948717948717949e-05,0.05888,23,,,,,
0.2885,3.5624306201934814,3.0769230769230774e-05,0.06144,24,,,,,
0.3146,8.429283142089844,3.205128205128206e-05,0.064,25,,,,,
0.1927,8.463906288146973,3.3333333333333335e-05,0.06656,26,,,,,
0.2437,4.066361904144287,3.461538461538462e-05,0.06912,27,,,,,
0.2963,6.101620197296143,3.58974358974359e-05,0.07168,28,,,,,
0.346,7.263462066650391,3.717948717948718e-05,0.07424,29,,,,,
0.2827,1.2109800577163696,3.846153846153846e-05,0.0768,30,,,,,
0.2791,1.7962114810943604,3.974358974358974e-05,0.07936,31,,,,,
0.1802,2.4626197814941406,4.1025641025641023e-05,0.08192,32,,,,,
0.1948,3.6944832801818848,4.230769230769231e-05,0.08448,33,,,,,
0.2289,2.581308364868164,4.358974358974359e-05,0.08704,34,,,,,
0.3223,7.601228713989258,4.4871794871794874e-05,0.0896,35,,,,,
0.2872,6.313780784606934,4.615384615384616e-05,0.09216,36,,,,,
0.262,4.212363243103027,4.7435897435897435e-05,0.09472,37,,,,,
0.2409,5.640554428100586,4.871794871794872e-05,0.09728,38,,,,,
0.2479,10.69898796081543,5e-05,0.09984,39,,,,,
0.2747,9.23786449432373,4.999899863449631e-05,0.1024,40,,,,,
0.2473,1.7740726470947266,4.999599461820387e-05,0.10496,41,,,,,
0.284,2.3584158420562744,4.999098819177214e-05,0.10752,42,,,,,
0.3163,4.458186626434326,4.9983979756262136e-05,0.11008,43,,,,,
0.2278,2.0128235816955566,4.997496987311431e-05,0.11264,44,,,,,
0.169,4.605094909667969,4.9963959264103544e-05,0.1152,45,,,,,
0.2735,5.573819637298584,4.995094881128138e-05,0.11776,46,,,,,
0.3156,7.8751139640808105,4.9935939556905295e-05,0.12032,47,,,,,
0.2409,3.2696213722229004,4.9918932703355256e-05,0.12288,48,,,,,
0.2473,5.209201812744141,4.989992961303738e-05,0.12544,49,,,,,
0.2698,8.642146110534668,4.98789318082748e-05,0.128,50,,,,,
0.1733,3.937821626663208,4.98559409711857e-05,0.13056,51,,,,,
0.1964,2.2630672454833984,4.983095894354858e-05,0.13312,52,,,,,
0.279,4.997706890106201,4.980398772665468e-05,0.13568,53,,,,,
0.3438,5.28004264831543,4.977502948114772e-05,0.13824,54,,,,,
0.3035,3.3201403617858887,4.974408652685072e-05,0.1408,55,,,,,
0.2738,1.788002371788025,4.971116134258025e-05,0.14336,56,,,,,
0.1463,1.6142536401748657,4.967625656594782e-05,0.14592,57,,,,,
0.3045,4.600002765655518,4.963937499314857e-05,0.14848,58,,,,,
0.2871,2.8614988327026367,4.960051957873725e-05,0.15104,59,,,,,
0.2581,1.916390299797058,4.955969343539162e-05,0.1536,60,,,,,
0.2728,2.228482484817505,4.9516899833663e-05,0.15616,61,,,,,
0.273,2.5824804306030273,4.94721422017143e-05,0.15872,62,,,,,
0.1838,1.6479829549789429,4.942542412504543e-05,0.16128,63,,,,,
0.2313,3.3533248901367188,4.9376749346206006e-05,0.16384,64,,,,,
0.257,3.0039944648742676,4.9326121764495596e-05,0.1664,65,,,,,
0.2643,3.4424710273742676,4.92735454356513e-05,0.16896,66,,,,,
0.2524,2.819977045059204,4.921902457152289e-05,0.17152,67,,,,,
0.2221,1.1956822872161865,4.916256353973535e-05,0.17408,68,,,,,
0.2151,1.457686185836792,4.910416686333906e-05,0.17664,69,,,,,
0.2117,3.102349281311035,4.90438392204474e-05,0.1792,70,,,,,
0.226,2.9223875999450684,4.898158544386201e-05,0.18176,71,,,,,
0.2502,2.8116648197174072,4.8917410520685635e-05,0.18432,72,,,,,
0.2563,3.253307342529297,4.885131959192262e-05,0.18688,73,,,,,
0.2503,3.7428393363952637,4.878331795206705e-05,0.18944,74,,,,,
0.3077,3.656015396118164,4.8713411048678635e-05,0.192,75,,,,,
0.0907,0.9183353185653687,4.8641604481946314e-05,0.19456,76,,,,,
0.2252,1.8162572383880615,4.856790400423958e-05,0.19712,77,,,,,
0.2391,1.213837742805481,4.849231551964771e-05,0.19968,78,,,,,
0.2725,2.6867547035217285,4.841484508350679e-05,0.20224,79,,,,,
0.2652,2.6198275089263916,4.83354989019146e-05,0.2048,80,,,,,
0.2639,2.2002854347229004,4.8254283331233464e-05,0.20736,81,,,,,
0.1272,1.1123689413070679,4.817120487758104e-05,0.20992,82,,,,,
0.1905,2.2999486923217773,4.808627019630917e-05,0.21248,83,,,,,
0.2839,5.042193412780762,4.799948609147061e-05,0.21504,84,,,,,
0.212,2.994119644165039,4.791085951527408e-05,0.2176,85,,,,,
0.2262,1.1693775653839111,4.782039756752727e-05,0.22016,86,,,,,
0.2061,1.3231918811798096,4.77281074950681e-05,0.22272,87,,,,,
0.1783,1.9100843667984009,4.763399669118414e-05,0.22528,88,,,,,
0.1498,2.4210140705108643,4.753807269502041e-05,0.22784,89,,,,,
0.1819,2.015160083770752,4.744034319097535e-05,0.2304,90,,,,,
0.1968,1.9012441635131836,4.734081600808531e-05,0.23296,91,,,,,
0.1941,2.9770679473876953,4.723949911939728e-05,0.23552,92,,,,,
0.205,3.174600601196289,4.713640064133025e-05,0.23808,93,,,,,
0.2438,4.050014019012451,4.7031528833024976e-05,0.24064,94,,,,,
0.1228,1.2189384698867798,4.692489209568234e-05,0.2432,95,,,,,
0.1636,1.0841658115386963,4.681649897189036e-05,0.24576,96,,,,,
0.2025,1.4871242046356201,4.670635814493984e-05,0.24832,97,,,,,
0.2551,2.7012736797332764,4.6594478438128757e-05,0.25088,98,,,,,
0.218,1.3697154521942139,4.6480868814055424e-05,0.25344,99,,,,,
0.2677,1.6617969274520874,4.636553837390051e-05,0.256,100,,,,,
0.1075,0.7682417631149292,4.6248496356697966e-05,0.25856,101,,,,,
