loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.8211,44.12007141113281,1.0638297872340427e-06,0.0021333333333333334,1,,,,,
1.5041,35.66770935058594,2.1276595744680853e-06,0.004266666666666667,2,,,,,
1.2724,28.24867820739746,3.1914893617021277e-06,0.0064,3,,,,,
1.1144,22.6755313873291,4.255319148936171e-06,0.008533333333333334,4,,,,,
1.0374,20.42084503173828,5.319148936170213e-06,0.010666666666666666,5,,,,,
0.8666,17.327054977416992,6.3829787234042555e-06,0.0128,6,,,,,
0.9285,20.137203216552734,7.446808510638298e-06,0.014933333333333333,7,,,,,
0.7141,12.00974178314209,8.510638297872341e-06,0.017066666666666667,8,,,,,
0.6123,9.87118148803711,9.574468085106383e-06,0.0192,9,,,,,
0.5504,10.552810668945312,1.0638297872340426e-05,0.021333333333333333,10,,,,,
0.5154,12.016149520874023,1.170212765957447e-05,0.023466666666666667,11,,,,,
0.4369,9.395716667175293,1.2765957446808511e-05,0.0256,12,,,,,
0.4127,8.156744956970215,1.3829787234042554e-05,0.027733333333333332,13,,,,,
0.385,6.8687639236450195,1.4893617021276596e-05,0.029866666666666666,14,,,,,
0.348,2.3785502910614014,1.595744680851064e-05,0.032,15,,,,,
0.3347,1.8138072490692139,1.7021276595744682e-05,0.034133333333333335,16,,,,,
0.327,3.7463080883026123,1.8085106382978724e-05,0.03626666666666667,17,,,,,
0.2968,3.853677272796631,1.9148936170212766e-05,0.0384,18,,,,,
0.3264,3.4706578254699707,2.0212765957446807e-05,0.04053333333333333,19,,,,,
0.3534,11.494566917419434,2.1276595744680852e-05,0.042666666666666665,20,,,,,
0.334,8.054116249084473,2.2340425531914894e-05,0.0448,21,,,,,
0.291,2.7110819816589355,2.340425531914894e-05,0.046933333333333334,22,,,,,
0.2899,7.8624796867370605,2.446808510638298e-05,0.04906666666666667,23,,,,,
0.3421,12.079310417175293,2.5531914893617022e-05,0.0512,24,,,,,
0.3064,8.88664722442627,2.6595744680851064e-05,0.05333333333333334,25,,,,,
0.2455,8.295848846435547,2.765957446808511e-05,0.055466666666666664,26,,,,,
0.3183,10.203974723815918,2.8723404255319154e-05,0.0576,27,,,,,
0.3304,7.974924564361572,2.9787234042553192e-05,0.05973333333333333,28,,,,,
0.2799,1.9153988361358643,3.085106382978723e-05,0.06186666666666667,29,,,,,
0.3286,10.251258850097656,3.191489361702128e-05,0.064,30,,,,,
0.4129,13.430234909057617,3.2978723404255317e-05,0.06613333333333334,31,,,,,
0.215,4.490185737609863,3.4042553191489365e-05,0.06826666666666667,32,,,,,
0.2783,3.282909393310547,3.5106382978723407e-05,0.0704,33,,,,,
0.3355,10.730485916137695,3.617021276595745e-05,0.07253333333333334,34,,,,,
0.3079,7.639618873596191,3.723404255319149e-05,0.07466666666666667,35,,,,,
0.2992,5.263133525848389,3.829787234042553e-05,0.0768,36,,,,,
0.2495,1.712690830230713,3.936170212765958e-05,0.07893333333333333,37,,,,,
0.2134,2.076019048690796,4.0425531914893614e-05,0.08106666666666666,38,,,,,
0.24,1.6980067491531372,4.148936170212766e-05,0.0832,39,,,,,
0.2462,4.012685775756836,4.2553191489361704e-05,0.08533333333333333,40,,,,,
0.236,2.1470553874969482,4.3617021276595746e-05,0.08746666666666666,41,,,,,
0.2188,3.5002267360687256,4.468085106382979e-05,0.0896,42,,,,,
0.2482,2.8750758171081543,4.574468085106383e-05,0.09173333333333333,43,,,,,
0.2912,5.430419921875,4.680851063829788e-05,0.09386666666666667,44,,,,,
0.1688,2.592219829559326,4.787234042553192e-05,0.096,45,,,,,
0.2846,4.201571941375732,4.893617021276596e-05,0.09813333333333334,46,,,,,
0.2837,3.8202285766601562,5e-05,0.10026666666666667,47,,,,,
0.2571,2.295344591140747,4.999930394500973e-05,0.1024,48,,,,,
0.2795,1.3438788652420044,4.999721581879834e-05,0.10453333333333334,49,,,,,
