loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.9786,49.9448127746582,1.282051282051282e-06,0.00256,1,,,,,
1.6911,43.30668258666992,2.564102564102564e-06,0.00512,2,,,,,
1.4757,36.34910202026367,3.846153846153847e-06,0.00768,3,,,,,
1.2035,27.26755142211914,5.128205128205128e-06,0.01024,4,,,,,
1.0036,20.126901626586914,6.41025641025641e-06,0.0128,5,,,,,
0.9015,17.580411911010742,7.692307692307694e-06,0.01536,6,,,,,
0.8788,18.76497459411621,8.974358974358976e-06,0.01792,7,,,,,
0.6233,11.33374309539795,1.0256410256410256e-05,0.02048,8,,,,,
0.5868,10.514456748962402,1.153846153846154e-05,0.02304,9,,,,,
0.5419,10.569356918334961,1.282051282051282e-05,0.0256,10,,,,,
0.4703,8.263518333435059,1.4102564102564104e-05,0.02816,11,,,,,
0.4171,6.3315935134887695,1.5384615384615387e-05,0.03072,12,,,,,
0.3623,5.974023342132568,1.6666666666666667e-05,0.03328,13,,,,,
0.3497,7.406871318817139,1.794871794871795e-05,0.03584,14,,,,,
0.3395,4.821867942810059,1.923076923076923e-05,0.0384,15,,,,,
0.3301,1.0927027463912964,2.0512820512820512e-05,0.04096,16,,,,,
0.3427,3.2981507778167725,2.1794871794871795e-05,0.04352,17,,,,,
0.3897,7.136668682098389,2.307692307692308e-05,0.04608,18,,,,,
0.3335,4.156735420227051,2.435897435897436e-05,0.04864,19,,,,,
0.2731,6.001678466796875,2.564102564102564e-05,0.0512,20,,,,,
0.312,3.1802525520324707,2.6923076923076923e-05,0.05376,21,,,,,
0.3076,2.414898157119751,2.8205128205128207e-05,0.05632,22,,,,,
0.3095,3.719374179840088,2.948717948717949e-05,0.05888,23,,,,,
0.296,5.169906139373779,3.0769230769230774e-05,0.06144,24,,,,,
0.3456,9.023042678833008,3.205128205128206e-05,0.064,25,,,,,
0.1947,6.4251251220703125,3.3333333333333335e-05,0.06656,26,,,,,
0.2942,10.239272117614746,3.461538461538462e-05,0.06912,27,,,,,
0.2737,7.240605354309082,3.58974358974359e-05,0.07168,28,,,,,
0.3038,3.4077799320220947,3.717948717948718e-05,0.07424,29,,,,,
0.265,4.836270332336426,3.846153846153846e-05,0.0768,30,,,,,
0.2815,1.516053557395935,3.974358974358974e-05,0.07936,31,,,,,
0.1509,2.7487435340881348,4.1025641025641023e-05,0.08192,32,,,,,
0.1756,1.743026614189148,4.230769230769231e-05,0.08448,33,,,,,
0.2755,2.496473789215088,4.358974358974359e-05,0.08704,34,,,,,
0.3069,3.6612749099731445,4.4871794871794874e-05,0.0896,35,,,,,
0.268,2.2702794075012207,4.615384615384616e-05,0.09216,36,,,,,
0.2691,1.9742666482925415,4.7435897435897435e-05,0.09472,37,,,,,
0.1747,4.769196510314941,4.871794871794872e-05,0.09728,38,,,,,
0.2036,9.408036231994629,5e-05,0.09984,39,,,,,
0.2734,7.410553455352783,4.999899863449631e-05,0.1024,40,,,,,
0.2178,3.9899160861968994,4.999599461820387e-05,0.10496,41,,,,,
0.2755,4.435243606567383,4.999098819177214e-05,0.10752,42,,,,,
0.2659,3.6339545249938965,4.9983979756262136e-05,0.11008,43,,,,,
