loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.8432,46.655860900878906,3.125e-06,0.0064,1,,,,,
1.5061,36.501853942871094,6.25e-06,0.0128,2,,,,,
1.2705,29.72023582458496,9.375000000000001e-06,0.0192,3,,,,,
0.9586,18.61381721496582,1.25e-05,0.0256,4,,,,,
0.7878,15.487885475158691,1.5625e-05,0.032,5,,,,,
0.6463,11.860472679138184,1.8750000000000002e-05,0.0384,6,,,,,
0.526,7.973688125610352,2.1875e-05,0.0448,7,,,,,
0.387,4.326852321624756,2.5e-05,0.0512,8,,,,,
0.3858,5.108817100524902,2.8125000000000003e-05,0.0576,9,,,,,
0.3805,7.263549327850342,3.125e-05,0.064,10,,,,,
0.3301,2.0563511848449707,3.4375e-05,0.0704,11,,,,,
0.3146,1.8639363050460815,3.7500000000000003e-05,0.0768,12,,,,,
0.4634,8.209122657775879,4.0625000000000005e-05,0.0832,13,,,,,
0.4571,8.410897254943848,4.375e-05,0.0896,14,,,,,
0.3383,2.604078531265259,4.6875e-05,0.096,15,,,,,
0.3327,3.091993570327759,5e-05,0.1024,16,,,,,
0.3972,6.524287223815918,4.9993705873562665e-05,0.1088,17,,,,,
0.3825,6.020279884338379,4.997482666353287e-05,0.1152,18,,,,,
0.2738,2.1883816719055176,4.99433718761614e-05,0.1216,19,,,,,
0.453,11.918389320373535,4.989935734988098e-05,0.128,20,,,,,
0.5195,13.464372634887695,4.984280524733107e-05,0.1344,21,,,,,
0.3728,6.058994293212891,4.977374404419837e-05,0.1408,22,,,,,
0.289,1.4799748659133911,4.9692208514878444e-05,0.1472,23,,,,,
0.2635,2.388803243637085,4.959823971496574e-05,0.1536,24,,,,,
0.3789,11.555325508117676,4.9491884960580894e-05,0.16,25,,,,,
0.2729,2.951993465423584,4.937319780454559e-05,0.1664,26,,,,,
0.295,1.1150352954864502,4.9242238009417175e-05,0.1728,27,,,,,
0.2645,1.6722649335861206,4.909907151739633e-05,0.1792,28,,,,,
0.2573,1.56949782371521,4.894377041712326e-05,0.1856,29,,,,,
0.2763,3.0065598487854004,4.877641290737884e-05,0.192,30,,,,,
0.2732,2.074368476867676,4.8597083257709194e-05,0.1984,31,,,,,
0.2204,2.5556981563568115,4.8405871765993433e-05,0.2048,32,,,,,
0.2568,1.8356926441192627,4.820287471297598e-05,0.2112,33,,,,,
0.3044,3.9448564052581787,4.7988194313786275e-05,0.2176,34,,,,,
0.2778,5.583472728729248,4.7761938666470403e-05,0.224,35,,,,,
0.2318,1.300569772720337,4.752422169756048e-05,0.2304,36,,,,,
0.1996,1.2898551225662231,4.72751631047092e-05,0.2368,37,,,,,
0.2496,6.306026458740234,4.701488829641845e-05,0.2432,38,,,,,
0.344,10.518110275268555,4.674352832889239e-05,0.2496,39,,,,,
0.4079,8.296126365661621,4.6461219840046654e-05,0.256,40,,,,,
0.2802,3.940347194671631,4.6168104980707107e-05,0.2624,41,,,,,
0.234,4.906401634216309,4.586433134303257e-05,0.2688,42,,,,,
