loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.939,47.57887268066406,1.282051282051282e-06,0.00256,1,,,,,
1.6208,40.27834701538086,2.564102564102564e-06,0.00512,2,,,,,
1.4463,34.43632125854492,3.846153846153847e-06,0.00768,3,,,,,
1.1075,22.06499481201172,5.128205128205128e-06,0.01024,4,,,,,
0.9991,18.794076919555664,6.41025641025641e-06,0.0128,5,,,,,
0.8837,16.19506072998047,7.692307692307694e-06,0.01536,6,,,,,
0.8437,17.652111053466797,8.974358974358976e-06,0.01792,7,,,,,
0.6503,12.916563987731934,1.0256410256410256e-05,0.02048,8,,,,,
0.538,7.235744953155518,1.153846153846154e-05,0.02304,9,,,,,
0.5288,9.61058521270752,1.282051282051282e-05,0.0256,10,,,,,
0.5257,11.847495079040527,1.4102564102564104e-05,0.02816,11,,,,,
0.4367,7.6037139892578125,1.5384615384615387e-05,0.03072,12,,,,,
0.3542,2.675936698913574,1.6666666666666667e-05,0.03328,13,,,,,
0.3387,6.6511712074279785,1.794871794871795e-05,0.03584,14,,,,,
0.3448,3.283958911895752,1.923076923076923e-05,0.0384,15,,,,,
0.3519,3.944768190383911,2.0512820512820512e-05,0.04096,16,,,,,
0.3381,2.1634116172790527,2.1794871794871795e-05,0.04352,17,,,,,
0.3513,4.494292259216309,2.307692307692308e-05,0.04608,18,,,,,
0.3287,2.373265266418457,2.435897435897436e-05,0.04864,19,,,,,
0.3034,7.895284652709961,2.564102564102564e-05,0.0512,20,,,,,
0.3041,6.12998104095459,2.6923076923076923e-05,0.05376,21,,,,,
0.2923,3.654280662536621,2.8205128205128207e-05,0.05632,22,,,,,
0.4025,11.531684875488281,2.948717948717949e-05,0.05888,23,,,,,
0.3618,11.913346290588379,3.0769230769230774e-05,0.06144,24,,,,,
0.2618,2.5215847492218018,3.205128205128206e-05,0.064,25,,,,,
0.2443,13.980862617492676,3.3333333333333335e-05,0.06656,26,,,,,
0.3024,11.076994895935059,3.461538461538462e-05,0.06912,27,,,,,
0.2734,4.03196907043457,3.58974358974359e-05,0.07168,28,,,,,
0.3431,6.772643089294434,3.717948717948718e-05,0.07424,29,,,,,
0.2912,6.074326038360596,3.846153846153846e-05,0.0768,30,,,,,
0.3246,6.613042831420898,3.974358974358974e-05,0.07936,31,,,,,
0.1892,2.0019023418426514,4.1025641025641023e-05,0.08192,32,,,,,
0.2366,4.513009071350098,4.230769230769231e-05,0.08448,33,,,,,
0.292,3.1516129970550537,4.358974358974359e-05,0.08704,34,,,,,
0.2795,1.7901724576950073,4.4871794871794874e-05,0.0896,35,,,,,
0.2844,4.395798683166504,4.615384615384616e-05,0.09216,36,,,,,
0.3134,2.9210684299468994,4.7435897435897435e-05,0.09472,37,,,,,
0.1518,2.684541702270508,4.871794871794872e-05,0.09728,38,,,,,
0.1946,4.576577663421631,5e-05,0.09984,39,,,,,
0.2581,5.338100433349609,4.999899863449631e-05,0.1024,40,,,,,
0.2584,4.7093706130981445,4.999599461820387e-05,0.10496,41,,,,,
0.2499,2.217381715774536,4.999098819177214e-05,0.10752,42,,,,,
0.2647,1.7403417825698853,4.9983979756262136e-05,0.11008,43,,,,,
0.2252,3.448673725128174,4.997496987311431e-05,0.11264,44,,,,,
0.1785,2.684159278869629,4.9963959264103544e-05,0.1152,45,,,,,
0.2656,4.004268646240234,4.995094881128138e-05,0.11776,46,,,,,
0.2794,7.235287666320801,4.9935939556905295e-05,0.12032,47,,,,,
0.2478,3.237419605255127,4.9918932703355256e-05,0.12288,48,,,,,
0.2286,3.7376301288604736,4.989992961303738e-05,0.12544,49,,,,,
0.2485,3.4655778408050537,4.98789318082748e-05,0.128,50,,,,,
0.1015,1.5608034133911133,4.98559409711857e-05,0.13056,51,,,,,
0.226,4.271482944488525,4.983095894354858e-05,0.13312,52,,,,,
0.1998,1.5730328559875488,4.980398772665468e-05,0.13568,53,,,,,
0.2113,5.105886459350586,4.977502948114772e-05,0.13824,54,,,,,
0.1987,3.413334369659424,4.974408652685072e-05,0.1408,55,,,,,
0.2538,9.745407104492188,4.971116134258025e-05,0.14336,56,,,,,
0.2277,5.0549187660217285,4.967625656594782e-05,0.14592,57,,,,,
0.1913,4.889678955078125,4.963937499314857e-05,0.14848,58,,,,,
0.206,2.575792074203491,4.960051957873725e-05,0.15104,59,,,,,
0.2984,7.240564823150635,4.955969343539162e-05,0.1536,60,,,,,
0.309,6.722466468811035,4.9516899833663e-05,0.15616,61,,,,,
0.2486,3.160878896713257,4.94721422017143e-05,0.15872,62,,,,,
0.1915,2.081066846847534,4.942542412504543e-05,0.16128,63,,,,,
0.1684,1.3695894479751587,4.9376749346206006e-05,0.16384,64,,,,,
0.2403,1.9157471656799316,4.9326121764495596e-05,0.1664,65,,,,,
0.2335,1.5714079141616821,4.92735454356513e-05,0.16896,66,,,,,
0.2195,1.4741606712341309,4.921902457152289e-05,0.17152,67,,,,,
0.1639,1.7789372205734253,4.916256353973535e-05,0.17408,68,,,,,
0.2528,2.381650447845459,4.910416686333906e-05,0.17664,69,,,,,
0.1804,2.3060693740844727,4.90438392204474e-05,0.1792,70,,,,,
0.1934,2.56903076171875,4.898158544386201e-05,0.18176,71,,,,,
0.2499,3.9083964824676514,4.8917410520685635e-05,0.18432,72,,,,,
0.2741,2.6134657859802246,4.885131959192262e-05,0.18688,73,,,,,
0.2447,2.2609286308288574,4.878331795206705e-05,0.18944,74,,,,,
0.2551,1.3830667734146118,4.8713411048678635e-05,0.192,75,,,,,
0.1724,3.033806800842285,4.8641604481946314e-05,0.19456,76,,,,,
0.2137,1.2619595527648926,4.856790400423958e-05,0.19712,77,,,,,
0.2707,3.515078067779541,4.849231551964771e-05,0.19968,78,,,,,
0.2823,5.998954772949219,4.841484508350679e-05,0.20224,79,,,,,
0.2492,2.8334743976593018,4.83354989019146e-05,0.2048,80,,,,,
0.2219,2.9156734943389893,4.8254283331233464e-05,0.20736,81,,,,,
0.1696,3.906386375427246,4.817120487758104e-05,0.20992,82,,,,,
0.3253,4.4413933753967285,4.808627019630917e-05,0.21248,83,,,,,
0.2204,2.3282954692840576,4.799948609147061e-05,0.21504,84,,,,,
0.2811,3.7270119190216064,4.791085951527408e-05,0.2176,85,,,,,
0.2793,4.481060981750488,4.782039756752727e-05,0.22016,86,,,,,
0.2942,5.083108425140381,4.77281074950681e-05,0.22272,87,,,,,
0.1469,1.006613850593567,4.763399669118414e-05,0.22528,88,,,,,
0.2213,2.1491782665252686,4.753807269502041e-05,0.22784,89,,,,,
