loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.9696,100.31620788574219,2.5e-06,0.00512,1,,,,,
1.6523,84.27587127685547,5e-06,0.01024,2,,,,,
1.1084,49.221588134765625,7.5e-06,0.01536,3,,,,,
0.8004,29.3564395904541,1e-05,0.02048,4,,,,,
0.5997,18.60622215270996,1.25e-05,0.0256,5,,,,,
0.4507,12.587937355041504,1.5e-05,0.03072,6,,,,,
0.437,16.393360137939453,1.75e-05,0.03584,7,,,,,
0.3681,12.070096969604492,2e-05,0.04096,8,,,,,
0.3091,1.6994311809539795,2.25e-05,0.04608,9,,,,,
0.5173,18.208948135375977,2.5e-05,0.0512,10,,,,,
0.5274,16.772876739501953,2.7500000000000004e-05,0.05632,11,,,,,
0.4483,12.497604370117188,3e-05,0.06144,12,,,,,
0.3136,3.7173662185668945,3.2500000000000004e-05,0.06656,13,,,,,
0.3408,9.065776824951172,3.5e-05,0.07168,14,,,,,
0.3149,3.3862597942352295,3.7500000000000003e-05,0.0768,15,,,,,
0.3752,6.644556045532227,4e-05,0.08192,16,,,,,
0.3885,7.236407279968262,4.25e-05,0.08704,17,,,,,
0.3226,4.196099758148193,4.5e-05,0.09216,18,,,,,
0.2843,3.5752551555633545,4.75e-05,0.09728,19,,,,,
0.3766,12.528087615966797,5e-05,0.1024,20,,,,,
0.3249,6.326070308685303,4.999597169822646e-05,0.10752,21,,,,,
0.4048,9.838223457336426,4.998388809108303e-05,0.11264,22,,,,,
0.4525,9.279033660888672,4.9963753072683025e-05,0.11776,23,,,,,
0.3109,3.2246756553649902,4.9935573131820854e-05,0.12288,24,,,,,
0.3106,0.6784238219261169,4.989935734988098e-05,0.128,25,,,,,
0.2897,7.447466850280762,4.985511739791129e-05,0.13312,26,,,,,
0.3381,5.484431743621826,4.980286753286195e-05,0.13824,27,,,,,
0.2714,1.211313009262085,4.974262459299087e-05,0.14336,28,,,,,
0.2558,1.3315260410308838,4.9674407992437394e-05,0.14848,29,,,,,
0.2448,3.2869417667388916,4.959823971496574e-05,0.1536,30,,,,,
0.239,1.736079216003418,4.9514144306880506e-05,0.15872,31,,,,,
0.134,1.5597670078277588,4.9422148869116194e-05,0.16384,32,,,,,
0.22,3.5409607887268066,4.932228304850363e-05,0.16896,33,,,,,
0.2181,3.0492959022521973,4.9214579028215776e-05,0.17408,34,,,,,
0.2444,1.857134222984314,4.909907151739633e-05,0.1792,35,,,,,
0.2336,4.917195796966553,4.897579773997415e-05,0.18432,36,,,,,
0.2968,8.884921073913574,4.88447974226673e-05,0.18944,37,,,,,
0.1774,2.0458030700683594,4.870611278218066e-05,0.19456,38,,,,,
0.1888,2.064408540725708,4.8559788511600876e-05,0.19968,39,,,,,
0.2169,2.15639328956604,4.8405871765993433e-05,0.2048,40,,,,,
0.2268,1.3991957902908325,4.8244412147206284e-05,0.20992,41,,,,,
0.269,3.6866915225982666,4.807546168788494e-05,0.21504,42,,,,,
0.2135,1.2013286352157593,4.7899074834704165e-05,0.22016,43,,,,,
0.1892,1.6782885789871216,4.7715308430821864e-05,0.22528,44,,,,,
0.1398,1.995469570159912,4.752422169756048e-05,0.2304,45,,,,,
0.1847,4.079054355621338,4.732587621532214e-05,0.23552,46,,,,,
0.2516,3.4048709869384766,4.712033590374346e-05,0.24064,47,,,,,
0.2506,3.2573354244232178,4.690766700109659e-05,0.24576,48,,,,,
0.2216,2.42079758644104,4.668793804294294e-05,0.25088,49,,,,,
0.2051,2.099059581756592,4.6461219840046654e-05,0.256,50,,,,,
0.1258,1.8307454586029053,4.622758545555485e-05,0.26112,51,,,,,
0.1687,2.623567581176758,4.598711018145193e-05,0.26624,52,,,,,
0.2347,3.4967269897460938,4.5739871514295786e-05,0.27136,53,,,,,
0.2125,3.0619590282440186,4.54859491302433e-05,0.27648,54,,,,,
0.1911,2.289695978164673,4.522542485937369e-05,0.2816,55,,,,,
0.226,3.2205164432525635,4.495838265931754e-05,0.28672,56,,,,,
0.1165,1.4114435911178589,4.4684908588200304e-05,0.29184,57,,,,,
0.1863,2.6150503158569336,4.440509077690883e-05,0.29696,58,,,,,
0.1893,1.6719746589660645,4.4119019400689967e-05,0.30208,59,,,,,
0.2641,5.496180534362793,4.382678665009028e-05,0.3072,60,,,,,
0.2418,5.9923295974731445,4.3528486701246376e-05,0.31232,61,,,,,
0.2424,3.9232754707336426,4.3224215685535294e-05,0.31744,62,,,,,
0.1709,1.542055368423462,4.2914071658594805e-05,0.32256,63,,,,,
0.1804,3.122020721435547,4.2598154568723626e-05,0.32768,64,,,,,
0.2645,5.662196636199951,4.227656622467162e-05,0.3328,65,,,,,
0.2284,2.0029513835906982,4.1949410262830525e-05,0.33792,66,,,,,
0.2479,3.4132580757141113,4.161679211383565e-05,0.34304,67,,,,,
0.2375,2.855767250061035,4.127881896858934e-05,0.34816,68,,,,,
0.1851,1.8043208122253418,4.093559974371725e-05,0.35328,69,,,,,
0.1579,1.4525389671325684,4.058724504646834e-05,0.3584,70,,,,,
0.1866,2.261775493621826,4.023386713907021e-05,0.36352,71,,,,,
0.2754,4.63673210144043,3.987557990255093e-05,0.36864,72,,,,,
0.2594,3.5137763023376465,3.9512498800039335e-05,0.37376,73,,,,,
0.1838,1.4675753116607666,3.914474083955537e-05,0.37888,74,,,,,
0.1924,1.1355665922164917,3.8772424536302564e-05,0.384,75,,,,,
0.1625,1.9937664270401,3.8395669874474915e-05,0.38912,76,,,,,
0.2734,4.374610900878906,3.801459826859022e-05,0.39424,77,,,,,
0.2903,4.575554847717285,3.762933252436253e-05,0.39936,78,,,,,
0.2229,2.5774946212768555,3.7239996799126314e-05,0.40448,79,,,,,
0.1979,1.6081417798995972,3.6846716561824965e-05,0.4096,80,,,,,
0.2544,3.2352538108825684,3.6449618552576695e-05,0.41472,81,,,,,
0.175,2.418759346008301,3.604883074183068e-05,0.41984,82,,,,,
0.1813,1.91146719455719,3.564448228912682e-05,0.42496,83,,,,,
0.2242,1.4001715183258057,3.5236703501472266e-05,0.43008,84,,,,,
0.1765,1.322411298751831,3.4825625791348096e-05,0.4352,85,,,,,
0.184,1.7277967929840088,3.44113816343598e-05,0.44032,86,,,,,
0.1973,2.121997594833374,3.399410452654518e-05,0.44544,87,,,,,
0.1487,2.4604241847991943,3.357392894135329e-05,0.45056,88,,,,,
0.1381,1.2872779369354248,3.315099028630855e-05,0.45568,89,,,,,
0.1954,2.1457085609436035,3.272542485937369e-05,0.4608,90,,,,,
0.1681,2.335617780685425,3.229736980502584e-05,0.46592,91,,,,,
0.1662,2.53310227394104,3.186696307005976e-05,0.47104,92,,,,,
0.1739,1.9814296960830688,3.143434335913256e-05,0.47616,93,,,,,
0.149,2.697364330291748,3.099965009006415e-05,0.48128,94,,,,,
0.1097,1.738000750541687,3.056302334890786e-05,0.4864,95,,,,,
0.216,4.0160417556762695,3.0124603844805767e-05,0.49152,96,,,,,
0.1948,3.585510015487671,2.9684532864643122e-05,0.49664,97,,,,,
0.1497,1.7835962772369385,2.9242952227516722e-05,0.50176,98,,,,,
0.2029,3.1906991004943848,2.8800004239031684e-05,0.50688,99,,,,,
0.1931,2.6972460746765137,2.8355831645441388e-05,0.512,100,,,,,
