loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.9746,49.21308517456055,1.282051282051282e-06,0.00256,1,,,,,
1.7433,45.11684036254883,2.564102564102564e-06,0.00512,2,,,,,
1.4473,33.83492660522461,3.846153846153847e-06,0.00768,3,,,,,
1.143,23.76416015625,5.128205128205128e-06,0.01024,4,,,,,
1.0177,19.77166175842285,6.41025641025641e-06,0.0128,5,,,,,
0.8834,16.521474838256836,7.692307692307694e-06,0.01536,6,,,,,
0.9418,18.366315841674805,8.974358974358976e-06,0.01792,7,,,,,
0.6302,11.568073272705078,1.0256410256410256e-05,0.02048,8,,,,,
0.6024,10.327401161193848,1.153846153846154e-05,0.02304,9,,,,,
0.505,8.061823844909668,1.282051282051282e-05,0.0256,10,,,,,
0.4706,8.167984008789062,1.4102564102564104e-05,0.02816,11,,,,,
0.4158,6.493089199066162,1.5384615384615387e-05,0.03072,12,,,,,
0.4045,5.279079437255859,1.6666666666666667e-05,0.03328,13,,,,,
0.3417,8.393563270568848,1.794871794871795e-05,0.03584,14,,,,,
0.3398,5.31444787979126,1.923076923076923e-05,0.0384,15,,,,,
0.3396,1.6511272192001343,2.0512820512820512e-05,0.04096,16,,,,,
0.336,2.901789665222168,2.1794871794871795e-05,0.04352,17,,,,,
0.3427,4.764308929443359,2.307692307692308e-05,0.04608,18,,,,,
0.3147,2.186105489730835,2.435897435897436e-05,0.04864,19,,,,,
0.3472,8.219985961914062,2.564102564102564e-05,0.0512,20,,,,,
0.4018,9.869383811950684,2.6923076923076923e-05,0.05376,21,,,,,
0.3587,7.778696060180664,2.8205128205128207e-05,0.05632,22,,,,,
0.2694,2.7684805393218994,2.948717948717949e-05,0.05888,23,,,,,
0.4308,19.759662628173828,3.0769230769230774e-05,0.06144,24,,,,,
0.7456,33.593082427978516,3.205128205128206e-05,0.064,25,,,,,
0.2554,7.294009685516357,3.3333333333333335e-05,0.06656,26,,,,,
0.3126,4.6652140617370605,3.461538461538462e-05,0.06912,27,,,,,
0.2883,3.1628806591033936,3.58974358974359e-05,0.07168,28,,,,,
0.3015,1.9116697311401367,3.717948717948718e-05,0.07424,29,,,,,
0.3068,1.0795680284500122,3.846153846153846e-05,0.0768,30,,,,,
0.3184,3.7716591358184814,3.974358974358974e-05,0.07936,31,,,,,
0.1814,1.5468348264694214,4.1025641025641023e-05,0.08192,32,,,,,
0.2481,1.206037163734436,4.230769230769231e-05,0.08448,33,,,,,
0.2542,2.080806255340576,4.358974358974359e-05,0.08704,34,,,,,
0.313,6.593064308166504,4.4871794871794874e-05,0.0896,35,,,,,
