loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.0858,48.23065948486328,1.282051282051282e-06,0.00256,1,,,,,
1.6573,41.954036712646484,2.564102564102564e-06,0.00512,2,,,,,
1.4912,34.654273986816406,3.846153846153847e-06,0.00768,3,,,,,
1.1585,25.29673957824707,5.128205128205128e-06,0.01024,4,,,,,
1.0223,20.708303451538086,6.41025641025641e-06,0.0128,5,,,,,
0.9094,17.407299041748047,7.692307692307694e-06,0.01536,6,,,,,
0.8295,18.654205322265625,8.974358974358976e-06,0.01792,7,,,,,
0.5776,11.894657135009766,1.0256410256410256e-05,0.02048,8,,,,,
0.5859,9.997117042541504,1.153846153846154e-05,0.02304,9,,,,,
0.5891,13.284767150878906,1.282051282051282e-05,0.0256,10,,,,,
0.568,13.726298332214355,1.4102564102564104e-05,0.02816,11,,,,,
0.4392,7.913631916046143,1.5384615384615387e-05,0.03072,12,,,,,
0.351,2.7743542194366455,1.6666666666666667e-05,0.03328,13,,,,,
0.3395,7.800405025482178,1.794871794871795e-05,0.03584,14,,,,,
0.3383,3.9440042972564697,1.923076923076923e-05,0.0384,15,,,,,
0.3274,1.191807508468628,2.0512820512820512e-05,0.04096,16,,,,,
0.3505,4.750397205352783,2.1794871794871795e-05,0.04352,17,,,,,
0.359,5.073763370513916,2.307692307692308e-05,0.04608,18,,,,,
0.3195,2.6753132343292236,2.435897435897436e-05,0.04864,19,,,,,
0.2774,5.7717790603637695,2.564102564102564e-05,0.0512,20,,,,,
0.3017,5.556758403778076,2.6923076923076923e-05,0.05376,21,,,,,
0.2979,1.4303064346313477,2.8205128205128207e-05,0.05632,22,,,,,
0.293,3.5477843284606934,2.948717948717949e-05,0.05888,23,,,,,
0.2681,1.9073737859725952,3.0769230769230774e-05,0.06144,24,,,,,
0.3036,5.727883338928223,3.205128205128206e-05,0.064,25,,,,,
0.1503,3.6730756759643555,3.3333333333333335e-05,0.06656,26,,,,,
0.2287,4.570389747619629,3.461538461538462e-05,0.06912,27,,,,,
0.2729,3.908414602279663,3.58974358974359e-05,0.07168,28,,,,,
0.2798,9.33578872680664,3.717948717948718e-05,0.07424,29,,,,,
0.2543,3.471938133239746,3.846153846153846e-05,0.0768,30,,,,,
0.3238,9.751904487609863,3.974358974358974e-05,0.07936,31,,,,,
0.251,7.417537212371826,4.1025641025641023e-05,0.08192,32,,,,,
0.2425,6.550243377685547,4.230769230769231e-05,0.08448,33,,,,,
