loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.974,46.773292541503906,1.282051282051282e-06,0.00256,1,,,,,
1.6361,40.195804595947266,2.564102564102564e-06,0.00512,2,,,,,
1.4343,33.71813201904297,3.846153846153847e-06,0.00768,3,,,,,
1.1813,25.734333038330078,5.128205128205128e-06,0.01024,4,,,,,
1.0303,19.913114547729492,6.41025641025641e-06,0.0128,5,,,,,
0.9106,17.4021053314209,7.692307692307694e-06,0.01536,6,,,,,
0.8203,17.649051666259766,8.974358974358976e-06,0.01792,7,,,,,
0.6258,10.99441146850586,1.0256410256410256e-05,0.02048,8,,,,,
0.5835,9.604829788208008,1.153846153846154e-05,0.02304,9,,,,,
0.5247,9.084696769714355,1.282051282051282e-05,0.0256,10,,,,,
0.4927,9.271360397338867,1.4102564102564104e-05,0.02816,11,,,,,
0.4261,6.374216556549072,1.5384615384615387e-05,0.03072,12,,,,,
0.3601,4.167269229888916,1.6666666666666667e-05,0.03328,13,,,,,
0.3639,6.991219997406006,1.794871794871795e-05,0.03584,14,,,,,
0.3518,4.9788432121276855,1.923076923076923e-05,0.0384,15,,,,,
0.3309,1.583572268486023,2.0512820512820512e-05,0.04096,16,,,,,
0.3915,6.650157928466797,2.1794871794871795e-05,0.04352,17,,,,,
0.3717,5.523233413696289,2.307692307692308e-05,0.04608,18,,,,,
0.3634,3.9186723232269287,2.435897435897436e-05,0.04864,19,,,,,
0.2009,5.638989448547363,2.564102564102564e-05,0.0512,20,,,,,
0.2803,2.7535061836242676,2.6923076923076923e-05,0.05376,21,,,,,
0.2973,1.276688575744629,2.8205128205128207e-05,0.05632,22,,,,,
0.2986,2.9976108074188232,2.948717948717949e-05,0.05888,23,,,,,
0.3162,5.377281188964844,3.0769230769230774e-05,0.06144,24,,,,,
0.3165,7.276129722595215,3.205128205128206e-05,0.064,25,,,,,
0.2516,9.308850288391113,3.3333333333333335e-05,0.06656,26,,,,,
