loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.9441,47.285709381103516,1.282051282051282e-06,0.00256,1,,,,,
1.7291,45.120235443115234,2.564102564102564e-06,0.00512,2,,,,,
1.4207,34.57464599609375,3.846153846153847e-06,0.00768,3,,,,,
1.268,29.4277286529541,5.128205128205128e-06,0.01024,4,,,,,
1.0173,20.611003875732422,6.41025641025641e-06,0.0128,5,,,,,
0.899,17.055622100830078,7.692307692307694e-06,0.01536,6,,,,,
0.8241,16.2153263092041,8.974358974358976e-06,0.01792,7,,,,,
0.5982,10.787055015563965,1.0256410256410256e-05,0.02048,8,,,,,
0.5785,8.871173858642578,1.153846153846154e-05,0.02304,9,,,,,
0.533,10.135458946228027,1.282051282051282e-05,0.0256,10,,,,,
0.5194,11.690892219543457,1.4102564102564104e-05,0.02816,11,,,,,
0.403,5.032763481140137,1.5384615384615387e-05,0.03072,12,,,,,
0.3358,3.7925708293914795,1.6666666666666667e-05,0.03328,13,,,,,
0.3245,6.4148688316345215,1.794871794871795e-05,0.03584,14,,,,,
0.3263,3.1126058101654053,1.923076923076923e-05,0.0384,15,,,,,
0.3157,1.1334285736083984,2.0512820512820512e-05,0.04096,16,,,,,
0.3827,6.879526615142822,2.1794871794871795e-05,0.04352,17,,,,,
0.3626,7.184414863586426,2.307692307692308e-05,0.04608,18,,,,,
0.3767,8.018229484558105,2.435897435897436e-05,0.04864,19,,,,,
0.216,7.291481018066406,2.564102564102564e-05,0.0512,20,,,,,
0.3106,4.747286796569824,2.6923076923076923e-05,0.05376,21,,,,,
0.286,2.6855881214141846,2.8205128205128207e-05,0.05632,22,,,,,
0.2943,2.5697667598724365,2.948717948717949e-05,0.05888,23,,,,,
0.3579,8.993971824645996,3.0769230769230774e-05,0.06144,24,,,,,
0.3243,11.715161323547363,3.205128205128206e-05,0.064,25,,,,,
0.2205,11.565450668334961,3.3333333333333335e-05,0.06656,26,,,,,
0.3757,15.286761283874512,3.461538461538462e-05,0.06912,27,,,,,
0.3181,10.008160591125488,3.58974358974359e-05,0.07168,28,,,,,
0.2573,1.9934755563735962,3.717948717948718e-05,0.07424,29,,,,,
0.274,4.939332008361816,3.846153846153846e-05,0.0768,30,,,,,
0.2659,2.5992720127105713,3.974358974358974e-05,0.07936,31,,,,,
0.1454,2.395460844039917,4.1025641025641023e-05,0.08192,32,,,,,
0.2246,2.3786072731018066,4.230769230769231e-05,0.08448,33,,,,,
0.2809,8.141327857971191,4.358974358974359e-05,0.08704,34,,,,,
0.2691,2.024005651473999,4.4871794871794874e-05,0.0896,35,,,,,
0.2538,3.0765433311462402,4.615384615384616e-05,0.09216,36,,,,,
0.2946,8.796858787536621,4.7435897435897435e-05,0.09472,37,,,,,
0.1657,2.304760217666626,4.871794871794872e-05,0.09728,38,,,,,
0.185,2.2074851989746094,5e-05,0.09984,39,,,,,
0.2949,6.705603122711182,4.999899863449631e-05,0.1024,40,,,,,
0.331,7.920407295227051,4.999599461820387e-05,0.10496,41,,,,,
0.2916,2.578317642211914,4.999098819177214e-05,0.10752,42,,,,,
0.2585,4.412453651428223,4.9983979756262136e-05,0.11008,43,,,,,
0.2761,5.18217658996582,4.997496987311431e-05,0.11264,44,,,,,
0.1991,3.6858279705047607,4.9963959264103544e-05,0.1152,45,,,,,
0.2256,2.660493850708008,4.995094881128138e-05,0.11776,46,,,,,
0.3666,8.320440292358398,4.9935939556905295e-05,0.12032,47,,,,,
0.3689,7.833129405975342,4.9918932703355256e-05,0.12288,48,,,,,
0.369,5.897025108337402,4.989992961303738e-05,0.12544,49,,,,,
0.2852,1.4411218166351318,4.98789318082748e-05,0.128,50,,,,,
0.1637,2.05448579788208,4.98559409711857e-05,0.13056,51,,,,,
0.2535,1.7568610906600952,4.983095894354858e-05,0.13312,52,,,,,
0.3607,3.7333791255950928,4.980398772665468e-05,0.13568,53,,,,,
0.4035,4.655777454376221,4.977502948114772e-05,0.13824,54,,,,,
0.3155,3.0681722164154053,4.974408652685072e-05,0.1408,55,,,,,
0.2697,1.031754732131958,4.971116134258025e-05,0.14336,56,,,,,
0.3463,7.320300102233887,4.967625656594782e-05,0.14592,57,,,,,
0.364,8.013482093811035,4.963937499314857e-05,0.14848,58,,,,,
0.3203,5.3648271560668945,4.960051957873725e-05,0.15104,59,,,,,
0.2794,1.8581604957580566,4.955969343539162e-05,0.1536,60,,,,,
0.3281,7.801634788513184,4.9516899833663e-05,0.15616,61,,,,,
0.3883,8.690507888793945,4.94721422017143e-05,0.15872,62,,,,,
0.3457,6.620843887329102,4.942542412504543e-05,0.16128,63,,,,,
0.1293,1.0175931453704834,4.9376749346206006e-05,0.16384,64,,,,,
0.2568,2.0881235599517822,4.9326121764495596e-05,0.1664,65,,,,,
0.2758,3.0940868854522705,4.92735454356513e-05,0.16896,66,,,,,
0.2573,0.9718428254127502,4.921902457152289e-05,0.17152,67,,,,,
0.276,0.7382469773292542,4.916256353973535e-05,0.17408,68,,,,,
0.2403,0.9070011973381042,4.910416686333906e-05,0.17664,69,,,,,
0.169,1.089669108390808,4.90438392204474e-05,0.1792,70,,,,,
0.1844,0.8830595016479492,4.898158544386201e-05,0.18176,71,,,,,
0.205,1.6077985763549805,4.8917410520685635e-05,0.18432,72,,,,,
0.2074,3.38421368598938,4.885131959192262e-05,0.18688,73,,,,,
0.2723,3.1996264457702637,4.878331795206705e-05,0.18944,74,,,,,
0.2827,2.9907405376434326,4.8713411048678635e-05,0.192,75,,,,,
0.1396,2.1941332817077637,4.8641604481946314e-05,0.19456,76,,,,,
0.1772,2.035871982574463,4.856790400423958e-05,0.19712,77,,,,,
0.2334,2.350757360458374,4.849231551964771e-05,0.19968,78,,,,,
0.2454,1.676759123802185,4.841484508350679e-05,0.20224,79,,,,,
0.2517,1.876046895980835,4.83354989019146e-05,0.2048,80,,,,,
0.2528,1.2291725873947144,4.8254283331233464e-05,0.20736,81,,,,,
0.1062,0.8047618865966797,4.817120487758104e-05,0.20992,82,,,,,
0.205,4.107787132263184,4.808627019630917e-05,0.21248,83,,,,,
0.2635,4.491786479949951,4.799948609147061e-05,0.21504,84,,,,,
0.2137,3.7523481845855713,4.791085951527408e-05,0.2176,85,,,,,
0.2273,3.05753493309021,4.782039756752727e-05,0.22016,86,,,,,
0.2464,3.407660961151123,4.77281074950681e-05,0.22272,87,,,,,
0.2363,2.700806140899658,4.763399669118414e-05,0.22528,88,,,,,
0.1988,1.260542631149292,4.753807269502041e-05,0.22784,89,,,,,
0.246,1.6492671966552734,4.744034319097535e-05,0.2304,90,,,,,
0.2529,2.6008284091949463,4.734081600808531e-05,0.23296,91,,,,,
0.2339,1.4454076290130615,4.723949911939728e-05,0.23552,92,,,,,
0.2305,0.968381404876709,4.713640064133025e-05,0.23808,93,,,,,
0.1929,1.6292712688446045,4.7031528833024976e-05,0.24064,94,,,,,
0.1294,2.218992233276367,4.692489209568234e-05,0.2432,95,,,,,
0.1947,1.6675945520401,4.681649897189036e-05,0.24576,96,,,,,
0.2558,2.541370391845703,4.670635814493984e-05,0.24832,97,,,,,
0.2639,2.291379451751709,4.6594478438128757e-05,0.25088,98,,,,,
0.2265,1.9470857381820679,4.6480868814055424e-05,0.25344,99,,,,,
0.1944,2.228468656539917,4.636553837390051e-05,0.256,100,,,,,
0.1186,1.4216442108154297,4.6248496356697966e-05,0.25856,101,,,,,
